index,psychological_wellbeing,wellbeing,health,well,illness,personal_well,psychological,depression,health_crisis,mental_health,mental_wellbeing,mental,impact_mental,mental_illness,poor_mental,feel_healthy,healthy,mood,mood_disturbance,subjective_well,psychological_restoration,mental_well,human_health,health_promoting,geriatric_depression,psychophysiological_wellbeing,health_promotion,social_health,emotional_well,subjective_wellbeing,residents_mental,mental_functioning,internal_well,psychology,psychological_demands,depression_anxiety,mental_hrqol,neuropsychological,hedonic_well,individual_mental,positive_mental,person_mental,mental_disorder,mental_restoration,psychological_health,psychological_well,high_depression,determinants_depression
urban_walking,0.2750983238220215,0.22071869671344757,0.06385783851146698,0.1412682682275772,0.07229513674974442,0.2396816462278366,0.13916875422000885,0.07221779227256775,0.10199785977602005,0.1866694539785385,0.18488842248916626,0.12936535477638245,0.07457824796438217,0.06093943119049072,,,,0.12635520100593567,0.10811455547809601,0.13437171280384064,0.15237070620059967,0.19321808218955994,,0.05472767353057861,0.22090210020542145,0.09789291769266129,0.1862107366323471,0.09564650803804398,0.051854733377695084,0.1305534541606903,0.059042755514383316,0.07588482648134232,0.07280361652374268,,0.07702958583831787,,0.09190762788057327,0.08942190557718277,0.27216607332229614,,0.08130043745040894,0.10625320672988892,,0.11630517989397049,0.061767302453517914,0.2722863554954529,0.12951557338237762,0.16449449956417084
suburbanization,,0.10081053525209427,0.08280166983604431,0.17026914656162262,0.12492965906858444,0.14755754172801971,0.08675964176654816,0.16472899913787842,0.10199785977602005,,0.08110229671001434,0.12936535477638245,0.1589067280292511,0.14812232553958893,0.13984538614749908,,0.14143511652946472,0.13276034593582153,0.10193902999162674,0.14985349774360657,0.11826501786708832,0.19321808218955994,0.22376751899719238,0.15478341281414032,0.16862159967422485,0.10355735570192337,0.11343424022197723,0.08054821193218231,0.10238359868526459,0.11745522916316986,0.059042755514383316,0.12536367774009705,0.07952975481748581,0.07303480803966522,0.22842566668987274,0.11860482394695282,0.07581130415201187,0.07823197543621063,0.053024597465991974,0.10276878625154495,0.1834612488746643,0.13338997960090637,0.1613883078098297,0.10471753031015396,0.2037612944841385,0.15626102685928345,0.17148099839687347,0.16449449956417084
city_centre,0.1313878893852234,0.08819811791181564,0.12377040833234787,,0.07459065318107605,,0.1075785830616951,0.05212891474366188,0.06574318557977676,0.14636459946632385,0.0957053005695343,,,,0.10537209361791611,0.24017563462257385,,0.0638234093785286,,,,,0.052072711288928986,0.12873800098896027,0.21413429081439972,,0.11260439455509186,0.06223149225115776,,,0.0794229656457901,,0.12605538964271545,,0.23059041798114777,0.0968833789229393,0.15964847803115845,,0.07127773016691208,,,0.0588710717856884,0.19911439716815948,0.2556394636631012,0.15423069894313812,0.079643614590168,0.10916091501712799,0.07914362102746964
suburbanization_process,,0.10490124672651291,0.08280166983604431,0.18250927329063416,0.12492965906858444,0.14755754172801971,0.09812009334564209,0.16472899913787842,0.10199785977602005,0.13039562106132507,0.08110229671001434,0.12936535477638245,0.1589067280292511,0.14812232553958893,0.13984538614749908,0.1284351944923401,0.18814052641391754,0.13276034593582153,0.27098017930984497,0.1639443039894104,0.11826501786708832,0.19321808218955994,0.22376751899719238,0.15478341281414032,0.16862159967422485,0.10355735570192337,0.11343424022197723,0.08054821193218231,0.1345580518245697,0.11745522916316986,0.1059352457523346,0.12536367774009705,0.07952975481748581,0.09251604229211807,0.22842566668987274,0.1457061618566513,0.09383899718523026,0.15240348875522614,0.1451743245124817,0.12018200755119324,0.1834612488746643,0.21817085146903992,0.1613883078098297,0.10471753031015396,0.2037612944841385,0.15626102685928345,0.2440108209848404,0.16449449956417084
exurban_development,0.06422991305589676,0.13632388412952423,0.15241266787052155,0.1412682682275772,0.10906737297773361,0.14755754172801971,0.1293867528438568,0.11903943121433258,0.10199785977602005,0.058397483080625534,0.12826184928417206,0.12936535477638245,0.07457824796438217,0.14970436692237854,0.0776829794049263,0.09276773780584335,0.11737822741270065,0.20490401983261108,0.17682139575481415,0.13437171280384064,,0.21120579540729523,,0.0581156462430954,0.18227393925189972,0.10741809010505676,0.2461036741733551,0.10441412031650543,0.27892187237739563,0.10937568545341492,0.07694694399833679,0.11793407052755356,0.07280361652374268,0.09251604229211807,0.15282180905342102,0.10253916680812836,0.0696936547756195,0.15240348875522614,0.16715900599956512,0.1195889487862587,0.2015935778617859,,0.14357396960258484,0.10218382626771927,0.1834048181772232,0.12343159317970276,0.20278123021125793,0.16449449956417084
urbanization,,0.0695987343788147,0.08280166983604431,0.1412682682275772,,0.14755754172801971,,0.07221779227256775,0.10199785977602005,,,0.12936535477638245,0.1589067280292511,0.14812232553958893,0.07924357056617737,,,,,0.13437171280384064,0.11826501786708832,0.19321808218955994,0.22376751899719238,0.05472767353057861,,0.10355735570192337,0.11343424022197723,0.08054821193218231,0.06796159595251083,0.05443207174539566,0.059042755514383316,0.12536367774009705,0.07280361652374268,0.07303480803966522,,,0.07131797820329666,,,,0.08130043745040894,0.10584643483161926,0.1613883078098297,0.10218382626771927,,0.06332635134458542,0.17148099839687347,0.16449449956417084
old_city,0.1313878893852234,0.08572763204574585,0.07319751381874084,0.15534162521362305,0.07459065318107605,0.23604486882686615,,0.07487273961305618,0.052833106368780136,0.14636459946632385,0.0957053005695343,0.12602196633815765,0.2317495197057724,,0.16962465643882751,,,,,0.14972639083862305,0.13335461914539337,0.18167981505393982,0.282086044549942,0.09091983735561371,0.21413429081439972,0.08245903998613358,,0.06223149225115776,0.0876740887761116,,0.0794229656457901,,0.10926004499197006,0.14531564712524414,0.07259859889745712,0.0968833789229393,0.12056910991668701,0.1394341140985489,,,,,0.19911439716815948,0.2556394636631012,0.15423069894313812,,0.0766935870051384,0.07914362102746964
new_city,0.1313878893852234,0.13536199927330017,0.07319751381874084,,0.07459065318107605,0.10035640001296997,,,,0.14636459946632385,0.20517221093177795,0.18831169605255127,0.06262272596359253,0.12488999962806702,,0.1292428821325302,,0.10105514526367188,,,,,,0.08551370352506638,0.21413429081439972,,,0.06223149225115776,,,0.15850229561328888,0.07919670641422272,0.10198898613452911,0.10336934030056,,0.20763754844665527,0.07676143944263458,,0.05102438107132912,,,0.13547152280807495,0.19911439716815948,0.2556394636631012,0.15423069894313812,,0.0766935870051384,0.22595348954200745
urban_regeneration,0.1946895569562912,0.0695987343788147,0.08647050708532333,0.1412682682275772,0.15252166986465454,0.14755754172801971,0.19593413174152374,0.14340971410274506,0.11359921842813492,,0.14023305475711823,0.1375245600938797,0.14856968820095062,0.06093943119049072,0.08193797618150711,0.15983448922634125,0.07330316305160522,0.08141933381557465,0.0559297576546669,0.19056390225887299,0.12983883917331696,0.19321808218955994,0.0790000855922699,0.26306530833244324,0.10961253196001053,0.14945892989635468,0.08471743017435074,0.219926655292511,,0.07414142042398453,0.12307634949684143,0.0853569358587265,0.198013037443161,0.12581977248191833,,,0.09112468361854553,0.15569037199020386,0.07709354162216187,0.18540532886981964,0.10025514662265778,0.1754598468542099,0.08530545979738235,0.10218382626771927,0.1017860621213913,0.21163912117481232,0.18694527447223663,0.16449449956417084
urban_sites,0.06721517443656921,0.12672647833824158,0.07934115082025528,0.1906871795654297,0.17656299471855164,0.14755754172801971,0.21590369939804077,0.16472899913787842,0.10199785977602005,0.2698338031768799,0.07236501574516296,0.12936535477638245,0.1277174949645996,0.1564563512802124,0.08317867666482925,0.32274293899536133,,0.12729279696941376,0.19766388833522797,0.13437171280384064,0.08127675950527191,0.19321808218955994,0.14497257769107819,0.09222850948572159,0.13980545103549957,0.21762670576572418,0.14647118747234344,0.08054821193218231,0.05828867107629776,0.05514868348836899,0.059042755514383316,0.2259778529405594,0.07293864339590073,,0.1290142834186554,0.08827927708625793,0.07692021131515503,0.09165315330028534,0.14483961462974548,,0.11444298177957535,,,0.10218382626771927,,0.1210281252861023,0.1355716437101364,0.16449449956417084
