index,internal_well,psychological_wellbeing,psychological_health,geriatric_depression,mental_well,determinants_depression,depression_anxiety,residents_mental,individual_mental,mental_disorder,mental_restoration,psychophysiological_wellbeing,mental_health,health_crisis,well,human_health,mood_disturbance,health,psychological_well,mood,health_promotion,mental_functioning,mental_illness,social_health,impact_mental,person_mental,subjective_well,personal_well,neuropsychological,mental_wellbeing,depression,poor_mental,emotional_well,subjective_wellbeing,psychological_restoration,wellbeing,psychological_demands,mental,high_depression,hedonic_well,feel_healthy,illness,health_promoting,psychological,mental_hrqol,psychology,positive_mental,healthy
green_avenues,0.2495279759168625,0.1200551986694336,0.0860674604773521,,0.1932180821895599,0.1644944995641708,0.1826598644256591,0.1062641143798828,,0.0656827613711357,0.1021838262677192,,0.093923270702362,0.1468103379011154,0.1702691465616226,,0.1693859696388244,0.053896240890026,0.0633263513445854,,0.1213034838438034,0.0593469925224781,0.0656701922416687,0.0805482119321823,0.1277174949645996,0.1816436201333999,0.1636043936014175,0.1475575417280197,,0.237972617149353,0.1647289991378784,0.2248492985963821,,0.0551486834883689,,0.091625802218914,0.1907189637422561,0.1389553844928741,,0.0749913230538368,,0.1948327869176864,0.1768473237752914,,0.0758113041520118,,0.1144429817795753,0.0834667012095451
natural_green,0.1309002190828323,0.0762144103646278,0.1398359090089798,,0.1932180821895599,0.1644944995641708,,0.1062641143798828,0.0634571686387062,0.1465890854597091,0.1021838262677192,,,0.10199785977602,0.1412682682275772,,0.102167472243309,,0.0633263513445854,,,,0.0609394311904907,0.0805482119321823,0.1032338216900825,0.1816436201333999,0.1343717128038406,0.1475575417280197,0.1515779495239257,0.237972617149353,0.153287872672081,,,0.1051608771085739,,0.0919532105326652,0.1907189637422561,0.1293653547763824,,,,0.1986425966024398,0.2102633267641067,,0.0766244381666183,,0.0813004374504089,0.1067995280027389
greenery,0.1309002190828323,,,,0.0910480022430419,0.150654450058937,,0.1146376579999923,0.208980455994606,0.0575561970472335,,0.1383107900619506,0.1011111438274383,,0.0612106770277023,,0.0936047956347465,0.0895982459187507,,0.1315751075744629,0.1105253547430038,,,0.0548471584916114,0.1014762222766876,0.1816436201333999,0.0672695413231849,,0.0559632070362567,0.237972617149353,0.1897559612989425,0.0683920532464981,,0.0666419491171836,,0.0797621011734008,0.1907189637422561,,,0.0515357069671154,,0.1700323969125747,0.206118032336235,0.0836672559380531,,,,
environment_semi,0.0958139076828956,0.1606570184230804,0.1487401276826858,0.233266070485115,,0.06600983440876,0.1817313879728317,0.0634519904851913,0.07858607172966,0.159694105386734,,0.0589746087789535,0.130395621061325,0.0739605352282524,0.1825092732906341,0.1886676847934723,0.1768213957548141,0.1472426950931549,0.1045442298054695,0.0997028276324272,0.2461036741733551,0.1222894638776779,0.1497043669223785,0.1044141203165054,0.1277174949645996,0.1803647428750991,0.2164849489927292,0.1301982402801513,0.0619020834565162,0.128261849284172,0.1647289991378784,0.0957763791084289,0.1733047813177108,0.0819267332553863,,0.1363238841295242,0.1290142834186554,0.0701417848467826,0.1551637500524521,0.1272847056388855,0.1284351944923401,0.1465828269720077,0.0922285094857215,0.0795071944594383,0.1243553981184959,0.1159630492329597,0.2015935778617859,0.1345059871673584
urban_vegetation,0.1653783917427063,,,0.0969050973653793,0.1932180821895599,0.1644944995641708,,0.0590427555143833,0.1860652863979339,,0.1021838262677192,,0.070468857884407,0.10199785977602,0.1412682682275772,0.1043118461966514,0.1380735486745834,0.1770422607660293,0.1207486540079116,0.1246626898646354,0.0773287042975425,,0.1332614123821258,0.0805482119321823,0.0745782479643821,,0.1343717128038406,0.1475575417280197,0.1131712421774864,,0.1301795393228531,0.0714947581291198,0.1542482674121856,0.0700428113341331,0.1591814011335373,0.0695987343788147,0.1340954452753067,0.1354549080133438,0.0714357644319534,0.1090647280216217,0.232001855969429,0.1730444431304931,0.1384964734315872,,,,0.1118465512990951,
greenspace,0.1309002190828323,,,,0.1178164705634117,,0.1025391668081283,0.1062641143798828,0.2156726419925689,0.1435739696025848,0.0522096529603004,,0.0840772986412048,0.0774108171463012,0.2747420966625213,0.2008183300495147,,,0.1234315931797027,,0.0668650791049003,0.1179340705275535,0.1100731864571571,0.1728773266077041,0.1277174949645996,0.1816436201333999,0.1242609769105911,0.1331685334444046,0.1524034887552261,0.237972617149353,0.1647289991378784,0.0790859907865524,0.1345580518245697,0.1093756854534149,0.0983037576079368,0.091625802218914,0.1907189637422561,0.1080056503415107,,,0.0856858417391777,0.1700323969125747,0.1768473237752914,0.098120093345642,0.0758113041520118,0.092516042292118,0.1144429817795753,
streetscape_greenness,0.1706850081682205,0.1423797756433487,,0.1413637101650238,0.1178164705634117,0.2783117592334747,0.1025391668081283,0.1062641143798828,0.1422099024057388,0.1435739696025848,0.2001139670610427,0.1311526894569397,,0.0760622471570968,0.1702691465616226,0.1417271941900253,0.117275558412075,0.1488256454467773,0.1234315931797027,0.0862453430891037,0.0851590633392334,0.1238216832280159,0.1338468343019485,0.2911458313465118,0.1455057263374328,0.1816436201333999,0.1955349743366241,0.1301982402801513,0.1524034887552261,0.237972617149353,0.1647289991378784,0.0790859907865524,0.1802587509155273,0.1468107104301452,0.1271127462387085,0.1202370151877403,0.1907189637422561,0.1080056503415107,0.0948698297142982,0.1400958448648452,0.0856858417391777,0.1700323969125747,0.1768473237752914,0.1969806104898452,0.0758113041520118,0.1495277434587478,0.1512175053358078,0.1539407670497894
exposure_green,0.1309002190828323,0.0852938890457153,0.1138944327831268,,0.1932180821895599,0.1644944995641708,0.1025391668081283,0.1062641143798828,0.1195889487862587,0.1435739696025848,0.1021838262677192,0.0561540238559246,0.0877657681703567,0.1671590059995651,0.1702691465616226,0.164079949259758,0.1569807827472686,0.0783542320132255,0.1617917120456695,0.099691055715084,0.124626301229,0.2179663777351379,0.1100731864571571,0.0918440893292427,0.1277174949645996,0.1816436201333999,0.1343717128038406,0.1475575417280197,0.1738247275352478,0.237972617149353,0.1647289991378784,0.1869821399450302,0.1837736815214157,0.1093756854534149,0.0663448125123977,0.1132081672549247,0.1907189637422561,0.1293653547763824,0.1416984349489212,0.0698514133691787,0.0996022447943687,0.2088825702667236,0.1768473237752914,0.098120093345642,0.1116664707660675,0.1192485243082046,0.1331009566783905,
greenness,0.1309002190828323,,,,,,0.0882713869214057,0.1062641143798828,0.1366433650255203,,0.2001139670610427,,,0.0739605352282524,0.1702691465616226,,0.0825899317860603,,,,0.0582878962159156,0.0593469925224781,0.1338468343019485,0.0619072839617729,0.1455057263374328,0.1816436201333999,0.0579376108944416,0.1301982402801513,,0.237972617149353,0.1647289991378784,0.0790859907865524,,0.1468107104301452,0.1271127462387085,0.1128082871437072,0.1907189637422561,,,0.1372441798448562,,0.1700323969125747,0.1768473237752914,,0.0758113041520118,0.1495277434587478,0.1144429817795753,
green_environments,0.1516015827655792,,0.1869713813066482,0.233266070485115,,0.06600983440876,0.0933197662234306,0.1062641143798828,0.1136722937226295,,,0.0603191591799259,0.130395621061325,0.0739605352282524,0.1825092732906341,0.1886676847934723,0.1768213957548141,,0.082933560013771,0.0997028276324272,0.2461036741733551,0.1222894638776779,0.1497043669223785,0.1044141203165054,0.1277174949645996,0.1816436201333999,0.1639443039894104,0.1301982402801513,,0.237972617149353,0.1647289991378784,0.0790859907865524,0.1733047813177108,0.0668079331517219,0.0639974996447563,0.1363238841295242,0.1907189637422561,0.2872214913368225,,0.122721679508686,0.1284351944923401,0.1700323969125747,0.1768473237752914,0.0795071944594383,0.0828137844800949,0.2252285927534103,0.2015935778617859,0.1011794209480285
historic_environments,0.0797014907002449,,,0.233266070485115,0.0992315113544464,0.0860932022333145,0.2601723670959472,0.202887937426567,0.0937994495034217,,,0.0689575672149658,0.130395621061325,0.0739605352282524,0.1825092732906341,0.2636599242687225,0.1768213957548141,,0.082933560013771,0.1326869130134582,0.2461036741733551,0.1222894638776779,0.1497043669223785,0.1044141203165054,0.185066282749176,0.1803647428750991,0.1639443039894104,0.1301982402801513,,0.128261849284172,0.1647289991378784,0.0790859907865524,0.1733047813177108,0.0668079331517219,,0.1363238841295242,0.1290142834186554,0.0897436439990997,0.138033926486969,,0.1284351944923401,0.1327904909849167,0.0922285094857215,0.0795071944594383,0.0828137844800949,,0.2015935778617859,0.1011794209480285
natural_environments,0.0728036165237426,0.1799494922161102,0.0685165077447891,0.233266070485115,0.1932180821895599,0.1644944995641708,0.0882713869214057,0.0590427555143833,0.07858607172966,0.1465890854597091,0.1317045837640762,0.1907080858945846,0.2054162621498108,0.10199785977602,0.1825092732906341,0.1886676847934723,0.1768213957548141,0.1262316703796386,0.082933560013771,0.0997028276324272,0.2461036741733551,0.1222894638776779,0.1890794187784195,0.1044141203165054,0.1277174949645996,0.1803647428750991,0.1639443039894104,0.1475575417280197,0.1515779495239257,0.128261849284172,0.1647289991378784,0.0790859907865524,0.1733047813177108,0.1561798304319381,,0.1665102541446685,0.1290142834186554,0.1293653547763824,,0.1677239835262298,0.1284351944923401,0.1986425966024398,0.2102633267641067,0.0795071944594383,0.0828137844800949,0.1304081678390503,0.2015935778617859,0.1067995280027389
green_modern,0.1309002190828323,0.1436010748147964,0.0638410449028015,0.0603416077792644,0.2197170704603195,0.1056673973798751,,0.1062641143798828,,0.1561422199010849,0.0522229522466659,0.1394839435815811,0.0911240875720977,0.124929055571556,0.2111461609601974,,0.1059853807091713,0.1072994694113731,0.1926085501909256,,,,0.0577623471617698,,0.1088205352425575,0.1816436201333999,0.0579376108944416,0.0835288763046264,,0.237972617149353,0.0782259851694107,0.1424334943294525,0.2262210994958877,0.2067443877458572,0.1377679407596588,0.1808053702116012,0.1907189637422561,0.1621915400028228,0.1693222820758819,0.0673144906759262,,0.1700323969125747,0.1768473237752914,0.094797670841217,0.1005345210433006,0.1700144112110138,0.1288597881793975,0.0575674436986446
microclimate,0.0928262397646904,0.1275731772184372,,,0.1137448325753212,,0.0527772791683673,0.1730988025665283,0.1449596285820007,0.0557834729552269,,0.0853301584720611,0.130395621061325,,0.1825092732906341,,0.1541876345872879,0.1508515626192093,0.082933560013771,0.0989903360605239,0.2279233187437057,0.1870120614767074,0.1382959336042404,0.0540199093520641,,0.1803647428750991,0.1639443039894104,0.0728249922394752,0.1531459838151931,0.0678095296025276,,0.1269777119159698,0.0706331357359886,0.0549911186099052,0.1106420308351516,0.154486671090126,0.1341210901737213,0.0555189624428749,0.1553108990192413,0.1204908341169357,0.1284351944923401,0.1386839300394058,0.1254571676254272,0.0554298684000968,0.079718217253685,0.2510583698749542,0.1989499181509018,0.1170253306627273
natural_environment,0.0728036165237426,,0.0685165077447891,0.233266070485115,0.1932180821895599,0.1644944995641708,,0.0590427555143833,0.07858607172966,0.1465890854597091,0.1317045837640762,0.1907080858945846,0.2054162621498108,0.10199785977602,0.1825092732906341,0.1886676847934723,0.1768213957548141,0.1262316703796386,0.082933560013771,0.0997028276324272,0.2461036741733551,0.1222894638776779,0.1890794187784195,0.1044141203165054,0.0745782479643821,0.1803647428750991,0.1639443039894104,0.1475575417280197,0.1515779495239257,0.128261849284172,0.1307320445775985,0.0660371482372284,0.1733047813177108,0.1561798304319381,,0.1665102541446685,0.12703438103199,0.1293653547763824,,0.1677239835262298,0.1284351944923401,0.1986425966024398,0.2102633267641067,0.0795071944594383,0.0828137844800949,0.1304081678390503,0.2015935778617859,0.1067995280027389
exercise_environment,0.1211194097995758,0.0641634687781333,0.1826852262020111,0.233266070485115,,0.06600983440876,0.0882713869214057,,0.07858607172966,0.0738333389163017,0.0946740061044693,0.0536850467324256,0.130395621061325,0.2194654792547226,0.1825092732906341,0.1886676847934723,0.1768213957548141,,0.0927730575203895,0.0997028276324272,0.2461036741733551,0.1222894638776779,0.1497043669223785,0.1044141203165054,0.1277174949645996,0.1803647428750991,0.1639443039894104,0.1301982402801513,,0.128261849284172,0.1647289991378784,0.1489106565713882,0.1733047813177108,0.1732045114040374,0.1942026317119598,0.1363238841295242,0.1290142834186554,0.0701417848467826,,0.074729785323143,0.1299576014280319,,0.0922285094857215,0.0812175050377845,0.1468005180358886,0.1918520629405975,0.2015935778617859,0.1298626512289047
